JAHR;KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN;BEV_ZAHL
2026;20;NÖ;M;60 - 69;I;0;0;0;0;0;0;123608
2026;20;NÖ;M;60 - 69;N;0;0;0;1;16;17;123608
2026;20;NÖ;M;70 - 79;I;0;0;0;0;1;1;72254
2026;20;NÖ;M;70 - 79;N;0;1;0;1;17;18;72254
2026;20;NÖ;M;80+;I;0;0;0;0;0;0;45204
2026;20;NÖ;M;80+;N;0;0;0;1;32;33;45204
2026;20;NÖ;W;0 - 4;I;0;0;0;0;0;0;35820
2026;20;NÖ;W;0 - 4;N;0;1;0;1;2;4;35820
2026;20;NÖ;W;15 - 29;I;0;0;0;0;0;0;122253
2026;20;NÖ;W;15 - 29;N;0;0;0;0;0;0;122253
2026;20;NÖ;W;30 - 44;I;0;0;0;0;1;1;165504
2026;20;NÖ;W;30 - 44;N;0;0;0;0;3;3;165504
2026;20;NÖ;W;45 - 59;I;0;0;0;0;0;0;188829
2026;20;NÖ;W;45 - 59;N;0;0;0;0;3;3;188829
2026;20;NÖ;W;5 - 14;I;0;0;0;0;0;0;84226
2026;20;NÖ;W;5 - 14;N;0;0;0;0;0;0;84226
2026;20;NÖ;W;60 - 69;I;0;0;0;0;1;1;128429
2026;20;NÖ;W;60 - 69;N;0;0;0;0;10;10;128429
2026;20;NÖ;W;70 - 79;I;0;0;0;0;1;1;85487
2026;20;NÖ;W;70 - 79;N;0;0;0;0;16;16;85487
2026;20;NÖ;W;80+;I;0;0;0;0;0;0;68023
2026;20;NÖ;W;80+;N;0;0;1;0;28;28;68023
2026;20;OÖ;M;0 - 4;I;0;0;0;0;0;0;36823
2026;20;OÖ;M;0 - 4;N;0;0;1;0;4;5;36823
2026;20;OÖ;M;15 - 29;I;0;0;0;0;0;0;129502
2026;20;OÖ;M;15 - 29;N;0;0;0;0;0;0;129502
2026;20;OÖ;M;30 - 44;I;0;0;0;0;0;0;160538
2026;20;OÖ;M;30 - 44;N;0;0;0;0;0;0;160538
2026;20;OÖ;M;45 - 59;I;0;0;0;0;0;0;156109
2026;20;OÖ;M;45 - 59;N;0;0;1;2;5;7;156109
2026;20;OÖ;M;5 - 14;I;0;0;0;0;0;0;81370
2026;20;OÖ;M;5 - 14;N;0;0;0;0;1;1;81370
2026;20;OÖ;M;60 - 69;I;0;0;0;0;1;1;105602
2026;20;OÖ;M;60 - 69;N;0;1;0;3;15;18;105602
2026;20;OÖ;M;70 - 79;I;0;0;0;0;5;5;61010
2026;20;OÖ;M;70 - 79;N;0;0;0;0;15;15;61010
2026;20;OÖ;M;80+;I;0;0;0;0;1;1;34131
2026;20;OÖ;M;80+;N;0;1;1;0;32;34;34131
2026;20;OÖ;W;0 - 4;I;0;0;0;0;1;1;34644
2026;20;OÖ;W;0 - 4;N;0;0;0;0;7;7;34644
2026;20;OÖ;W;15 - 29;I;0;0;0;0;0;0;119307
2026;20;OÖ;W;15 - 29;N;0;0;0;0;1;1;119307
2026;20;OÖ;W;30 - 44;I;0;0;0;0;0;0;151553
2026;20;OÖ;W;30 - 44;N;0;0;0;0;1;1;151553
2026;20;OÖ;W;45 - 59;I;0;0;0;0;1;1;155183
2026;20;OÖ;W;45 - 59;N;0;0;1;1;2;4;155183
2026;20;OÖ;W;5 - 14;I;0;0;0;0;0;0;76800
2026;20;OÖ;W;5 - 14;N;0;0;0;0;1;1;76800
2026;20;OÖ;W;60 - 69;I;0;0;0;0;2;2;108840
2026;20;OÖ;W;60 - 69;N;0;0;0;0;6;6;108840
2026;20;OÖ;W;70 - 79;I;0;0;0;0;0;0;71229
2026;20;OÖ;W;70 - 79;N;0;0;0;0;5;5;71229
2026;20;OÖ;W;80+;I;0;0;0;0;2;2;54518
2026;20;OÖ;W;80+;N;0;1;1;0;35;37;54518
2026;20;SBG;M;0 - 4;I;0;0;0;0;0;0;13332
2026;20;SBG;M;0 - 4;N;0;0;0;0;2;2;13332
2026;20;SBG;M;15 - 29;I;0;0;0;0;1;1;48177
2026;20;SBG;M;15 - 29;N;0;0;0;0;1;1;48177
2026;20;SBG;M;30 - 44;I;0;0;0;0;0;0;59502
2026;20;SBG;M;30 - 44;N;0;0;0;0;0;0;59502
2026;20;SBG;M;45 - 59;I;0;0;0;0;1;1;57741
2026;20;SBG;M;45 - 59;N;0;0;0;0;1;1;57741
2026;20;SBG;M;5 - 14;I;0;0;0;0;0;0;28846
2026;20;SBG;M;5 - 14;N;0;0;0;0;0;0;28846
2026;20;SBG;M;60 - 69;I;0;0;0;0;2;2;36768
2026;20;SBG;M;60 - 69;N;0;0;0;0;3;3;36768
2026;20;SBG;M;70 - 79;I;0;0;0;0;0;0;22561
2026;20;SBG;M;70 - 79;N;0;0;1;0;7;7;22561
2026;20;SBG;M;80+;I;0;0;0;0;1;1;13845
2026;20;SBG;M;80+;N;0;0;0;0;12;12;13845
2026;20;SBG;W;0 - 4;I;0;0;0;0;0;0;12577
2026;20;SBG;W;0 - 4;N;0;0;0;0;4;4;12577
2026;20;SBG;W;15 - 29;I;0;0;0;0;0;0;45727
2026;20;SBG;W;15 - 29;N;0;0;0;0;0;0;45727
2026;20;SBG;W;30 - 44;I;0;0;0;0;0;0;58266
2026;20;SBG;W;30 - 44;N;0;0;0;0;0;0;58266
2026;20;SBG;W;45 - 59;I;0;0;0;0;0;0;59484
2026;20;SBG;W;45 - 59;N;0;0;0;0;1;1;59484
2026;20;SBG;W;5 - 14;I;0;0;0;0;0;0;27383
2026;20;SBG;W;5 - 14;N;0;0;0;0;1;1;27383
2026;20;SBG;W;60 - 69;I;0;0;0;0;1;1;40168
2026;20;SBG;W;60 - 69;N;0;0;1;0;0;1;40168
2026;20;SBG;W;70 - 79;I;0;0;0;0;0;0;28107
2026;20;SBG;W;70 - 79;N;0;0;0;0;3;3;28107
2026;20;SBG;W;80+;I;0;0;0;0;1;1;21042
2026;20;SBG;W;80+;N;0;1;0;0;14;15;21042
2026;20;ST;M;0 - 4;I;0;0;0;0;0;0;27064
2026;20;ST;M;0 - 4;N;0;0;0;0;11;11;27064
2026;20;ST;M;15 - 29;I;0;0;0;0;0;0;102604
2026;20;ST;M;15 - 29;N;0;0;0;0;2;2;102604
2026;20;ST;M;30 - 44;I;0;0;0;0;0;0;130158
2026;20;ST;M;30 - 44;N;0;0;0;0;1;1;130158
2026;20;ST;M;45 - 59;I;0;0;0;0;0;0;132241
2026;20;ST;M;45 - 59;N;0;0;0;0;5;5;132241
2026;20;ST;M;5 - 14;I;0;0;0;0;1;1;60136
2026;20;ST;M;5 - 14;N;0;0;0;0;0;0;60136
2026;20;ST;M;60 - 69;I;0;0;0;0;1;1;89691
2026;20;ST;M;60 - 69;N;0;0;0;0;13;13;89691
2026;20;ST;M;70 - 79;I;0;0;0;0;0;0;53848
2026;20;ST;M;70 - 79;N;0;0;0;1;16;17;53848
2026;20;ST;M;80+;I;0;0;0;0;2;2;32381
2026;20;ST;M;80+;N;0;0;0;0;36;36;32381
2026;20;ST;W;0 - 4;I;0;0;0;0;0;0;25499
2026;20;ST;W;0 - 4;N;0;0;0;0;5;5;25499
2026;20;ST;W;15 - 29;I;0;0;0;0;0;0;96045
2026;20;ST;W;15 - 29;N;0;0;0;0;0;0;96045
2026;20;ST;W;30 - 44;I;0;0;0;0;0;0;123823
2026;20;ST;W;30 - 44;N;0;0;0;0;0;0;123823
2026;20;ST;W;45 - 59;I;0;0;0;0;0;0;131946
2026;20;ST;W;45 - 59;N;0;0;0;0;5;5;131946
2026;20;ST;W;5 - 14;I;0;0;0;0;0;0;56412
2026;20;ST;W;5 - 14;N;0;0;0;0;1;1;56412
2026;20;ST;W;60 - 69;I;0;0;0;0;0;0;93282
2026;20;ST;W;60 - 69;N;0;0;0;0;5;5;93282
2026;20;ST;W;70 - 79;I;0;0;0;0;0;0;64495
2026;20;ST;W;70 - 79;N;0;0;0;0;10;10;64495
2026;20;ST;W;80+;I;0;0;0;0;3;3;52139
2026;20;ST;W;80+;N;1;1;1;0;35;37;52139
2026;20;T;M;0 - 4;I;0;0;0;0;1;1;17847
2026;20;T;M;0 - 4;N;0;0;0;0;7;7;17847
2026;20;T;M;15 - 29;I;0;0;0;0;1;1;66075
2026;20;T;M;15 - 29;N;0;0;0;0;0;0;66075
2026;20;T;M;30 - 44;I;0;0;0;0;0;0;82244
2026;20;T;M;30 - 44;N;0;0;0;0;1;1;82244
2026;20;T;M;45 - 59;I;0;0;0;0;0;0;79447
2026;20;T;M;45 - 59;N;0;0;0;0;1;1;79447
2026;20;T;M;5 - 14;I;0;0;0;0;0;0;39000
2026;20;T;M;5 - 14;N;0;0;0;0;0;0;39000
2026;20;T;M;60 - 69;I;0;0;0;0;1;1;51369
2026;20;T;M;60 - 69;N;0;0;0;0;12;12;51369
2026;20;T;M;70 - 79;I;0;0;0;0;1;1;29921
2026;20;T;M;70 - 79;N;0;0;0;0;7;7;29921
2026;20;T;M;80+;I;0;0;0;0;0;0;18663
2026;20;T;M;80+;N;0;0;0;0;12;12;18663
2026;20;T;W;0 - 4;I;0;0;0;0;0;0;17144
2026;20;T;W;0 - 4;N;0;0;0;0;1;1;17144
2026;20;T;W;15 - 29;I;0;0;0;0;0;0;62197
2026;20;T;W;15 - 29;N;0;0;0;0;0;0;62197
2026;20;T;W;30 - 44;I;0;0;0;0;0;0;80121
2026;20;T;W;30 - 44;N;0;0;0;0;0;0;80121
2026;20;T;W;45 - 59;I;0;0;0;0;0;0;81425
2026;20;T;W;45 - 59;N;0;1;0;0;3;4;81425
2026;20;T;W;5 - 14;I;0;0;0;0;1;1;36589
2026;20;T;W;5 - 14;N;0;0;0;0;0;0;36589
2026;20;T;W;60 - 69;I;0;0;0;0;0;0;53644
2026;20;T;W;60 - 69;N;0;0;0;0;4;4;53644
2026;20;T;W;70 - 79;I;0;0;0;0;1;1;35654
2026;20;T;W;70 - 79;N;0;0;0;0;10;10;35654
2026;20;T;W;80+;I;0;0;0;0;1;1;27720
2026;20;T;W;80+;N;0;0;1;0;15;16;27720
2026;20;V;M;0 - 4;I;0;0;0;0;0;0;10349
2026;20;V;M;0 - 4;N;0;0;0;0;2;2;10349
2026;20;V;M;15 - 29;I;0;0;0;0;0;0;35787
2026;20;V;M;15 - 29;N;0;0;0;0;0;0;35787
2026;20;V;M;30 - 44;I;0;0;0;0;0;0;42959
2026;20;V;M;30 - 44;N;0;0;0;0;0;0;42959
2026;20;V;M;45 - 59;I;0;0;0;0;0;0;42520
2026;20;V;M;45 - 59;N;0;1;0;0;0;1;42520
2026;20;V;M;5 - 14;I;0;0;0;0;0;0;22647
2026;20;V;M;5 - 14;N;0;0;0;0;3;3;22647
2026;20;V;M;60 - 69;I;0;0;0;0;0;0;26214
2026;20;V;M;60 - 69;N;0;0;0;0;2;2;26214
2026;20;V;M;70 - 79;I;0;0;0;0;1;1;15397
2026;20;V;M;70 - 79;N;0;0;0;0;3;3;15397
2026;20;V;M;80+;I;0;0;0;0;0;0;9120
2026;20;V;M;80+;N;0;0;0;1;8;9;9120
2026;20;V;W;0 - 4;I;0;0;0;0;0;0;9505
2026;20;V;W;0 - 4;N;0;0;0;0;0;0;9505
2026;20;V;W;15 - 29;I;0;0;0;0;0;0;32787
2026;20;V;W;15 - 29;N;0;0;0;0;3;3;32787
2026;20;V;W;30 - 44;I;0;0;0;0;0;0;41675
2026;20;V;W;30 - 44;N;0;0;0;0;1;1;41675
2026;20;V;W;45 - 59;I;0;0;0;0;0;0;43084
2026;20;V;W;45 - 59;N;0;0;0;0;0;0;43084
2026;20;V;W;5 - 14;I;0;0;0;0;0;0;21427
2026;20;V;W;5 - 14;N;0;0;0;0;1;1;21427
2026;20;V;W;60 - 69;I;0;0;0;0;1;1;26851
2026;20;V;W;60 - 69;N;0;0;0;0;5;5;26851
2026;20;V;W;70 - 79;I;0;0;0;1;0;1;18112
2026;20;V;W;70 - 79;N;0;0;0;0;4;4;18112
2026;20;V;W;80+;I;0;0;0;0;0;0;13873
2026;20;V;W;80+;N;0;0;0;0;6;6;13873
2026;20;W;M;0 - 4;I;0;0;0;0;1;1;47882
2026;20;W;M;0 - 4;N;0;0;0;0;13;13;47882
2026;20;W;M;15 - 29;I;0;0;0;0;0;0;204010
2026;20;W;M;15 - 29;N;0;0;0;0;3;3;204010
2026;20;W;M;30 - 44;I;0;0;0;0;1;1;244505
2026;20;W;M;30 - 44;N;0;1;0;1;7;7;244505
2026;20;W;M;45 - 59;I;0;0;0;0;0;0;194675
2026;20;W;M;45 - 59;N;0;0;0;0;2;2;194675
2026;20;W;M;5 - 14;I;0;0;0;0;0;0;102195
2026;20;W;M;5 - 14;N;0;0;0;0;4;4;102195
2026;20;W;M;60 - 69;I;0;0;0;0;2;2;108023
2026;20;W;M;60 - 69;N;0;0;0;0;12;12;108023
2026;20;W;M;70 - 79;I;0;0;0;0;2;2;60392
2026;20;W;M;70 - 79;N;0;1;0;0;20;21;60392
2026;20;W;M;80+;I;0;0;0;0;1;1;38024
2026;20;W;M;80+;N;0;0;0;0;30;30;38024
2026;20;W;W;0 - 4;I;0;0;0;0;0;0;45216
2026;20;W;W;0 - 4;N;0;0;0;0;11;11;45216
2026;20;W;W;15 - 29;I;0;0;0;0;0;0;200211
2026;20;W;W;15 - 29;N;0;0;0;0;1;1;200211
2026;20;W;W;30 - 44;I;0;0;0;0;0;0;236111
2026;20;W;W;30 - 44;N;0;0;0;0;4;4;236111
2026;20;W;W;45 - 59;I;0;0;0;0;0;0;203062
2026;20;W;W;45 - 59;N;0;0;0;0;1;1;203062
2026;20;W;W;5 - 14;I;0;0;0;0;0;0;95642
2026;20;W;W;5 - 14;N;0;0;0;0;2;2;95642
2026;20;W;W;60 - 69;I;0;0;0;0;1;1;116568
2026;20;W;W;60 - 69;N;0;0;0;0;7;7;116568
2026;20;W;W;70 - 79;I;0;0;0;0;2;2;80459
2026;20;W;W;70 - 79;N;1;1;0;0;16;18;80459
2026;20;W;W;80+;I;0;0;0;0;1;1;63939
2026;20;W;W;80+;N;1;0;0;1;37;38;63939
2026;21;BGL;M;0 - 4;I;0;0;0;0;0;0;5581
2026;21;BGL;M;0 - 4;N;0;0;0;0;1;1;5581
2026;21;BGL;M;15 - 29;I;0;0;0;0;0;0;20724
2026;21;BGL;M;15 - 29;N;0;0;0;0;0;0;20724
2026;21;BGL;M;30 - 44;I;0;0;0;0;0;0;26357
2026;21;BGL;M;30 - 44;N;0;0;0;0;0;0;26357
2026;21;BGL;M;45 - 59;I;0;0;0;0;0;0;33117
2026;21;BGL;M;45 - 59;N;0;0;0;0;1;1;33117
2026;21;BGL;M;5 - 14;I;0;0;0;0;0;0;14292
2026;21;BGL;M;5 - 14;N;0;0;0;0;0;0;14292
2026;21;BGL;M;60 - 69;I;0;0;0;0;0;0;23952
2026;21;BGL;M;60 - 69;N;0;0;0;0;2;2;23952
2026;21;BGL;M;70 - 79;I;0;0;0;0;0;0;15732
2026;21;BGL;M;70 - 79;N;0;0;1;0;3;3;15732
2026;21;BGL;M;80+;I;0;0;0;0;0;0;7692
2026;21;BGL;M;80+;N;0;0;0;0;8;8;7692
2026;21;BGL;W;0 - 4;I;0;0;0;0;0;0;5237
2026;21;BGL;W;0 - 4;N;0;0;0;0;0;0;5237
2026;21;BGL;W;15 - 29;I;0;0;0;0;0;0;19247
2026;21;BGL;W;15 - 29;N;0;0;0;0;1;1;19247
2026;21;BGL;W;30 - 44;I;0;0;0;0;0;0;27303
2026;21;BGL;W;30 - 44;N;0;0;0;0;0;0;27303
2026;21;BGL;W;45 - 59;I;0;0;0;0;0;0;34342
2026;21;BGL;W;45 - 59;N;0;0;0;0;0;0;34342
2026;21;BGL;W;5 - 14;I;0;0;0;0;0;0;13488
2026;21;BGL;W;5 - 14;N;0;0;0;0;0;0;13488
2026;21;BGL;W;60 - 69;I;0;0;0;0;0;0;24906
2026;21;BGL;W;60 - 69;N;0;0;0;0;2;2;24906
2026;21;BGL;W;70 - 79;I;0;0;0;0;0;0;17625
2026;21;BGL;W;70 - 79;N;0;0;0;0;1;1;17625
2026;21;BGL;W;80+;I;0;0;0;0;0;0;12100
2026;21;BGL;W;80+;N;0;0;0;0;9;9;12100
2026;21;KTN;M;0 - 4;I;0;0;0;0;1;1;11340
2026;21;KTN;M;0 - 4;N;0;0;0;0;1;1;11340
2026;21;KTN;M;15 - 29;I;0;0;0;0;0;0;43441
2026;21;KTN;M;15 - 29;N;0;0;0;0;0;0;43441
2026;21;KTN;M;30 - 44;I;0;0;0;0;0;0;53535
2026;21;KTN;M;30 - 44;N;0;0;0;0;0;0;53535
2026;21;KTN;M;45 - 59;I;0;0;0;0;0;0;58865
2026;21;KTN;M;45 - 59;N;0;0;0;0;1;1;58865
2026;21;KTN;M;5 - 14;I;0;0;0;0;0;0;26327
2026;21;KTN;M;5 - 14;N;0;0;0;0;2;2;26327
2026;21;KTN;M;60 - 69;I;0;0;0;0;0;0;42987
2026;21;KTN;M;60 - 69;N;0;0;0;0;3;3;42987
2026;21;KTN;M;70 - 79;I;0;0;0;0;1;1;26746
2026;21;KTN;M;70 - 79;N;0;0;0;0;4;4;26746
2026;21;KTN;M;80+;I;0;0;0;0;0;0;15428
2026;21;KTN;M;80+;N;0;0;0;0;19;19;15428
2026;21;KTN;W;0 - 4;I;0;0;0;0;0;0;10766
2026;21;KTN;W;0 - 4;N;0;0;0;0;2;2;10766
2026;21;KTN;W;15 - 29;I;0;0;0;0;0;0;39798
2026;21;KTN;W;15 - 29;N;0;0;0;0;1;1;39798
2026;21;KTN;W;30 - 44;I;0;0;0;0;0;0;52765
2026;21;KTN;W;30 - 44;N;0;0;0;0;0;0;52765
2026;21;KTN;W;45 - 59;I;0;0;0;0;0;0;60353
2026;21;KTN;W;45 - 59;N;1;0;0;0;2;3;60353
2026;21;KTN;W;5 - 14;I;0;0;0;0;0;0;24906
2026;21;KTN;W;5 - 14;N;0;0;0;0;0;0;24906
2026;21;KTN;W;60 - 69;I;0;0;0;0;0;0;45772
2026;21;KTN;W;60 - 69;N;0;0;0;0;2;2;45772
2026;21;KTN;W;70 - 79;I;0;0;0;0;0;0;31963
2026;21;KTN;W;70 - 79;N;0;0;0;0;6;6;31963
2026;21;KTN;W;80+;I;0;0;0;0;0;0;24998
2026;21;KTN;W;80+;N;0;0;0;0;18;18;24998
2026;21;NÖ;M;0 - 4;I;0;0;0;0;0;0;37757
2026;21;NÖ;M;0 - 4;N;0;0;1;1;16;18;37757
2026;21;NÖ;M;15 - 29;I;0;0;0;0;0;0;132766
2026;21;NÖ;M;15 - 29;N;0;0;0;0;0;0;132766
2026;21;NÖ;M;30 - 44;I;0;0;0;0;0;0;165880
2026;21;NÖ;M;30 - 44;N;0;0;0;0;0;0;165880
2026;21;NÖ;M;45 - 59;I;0;0;0;0;0;0;184738
2026;21;NÖ;M;45 - 59;N;0;0;0;0;6;6;184738
2026;21;NÖ;M;5 - 14;I;0;0;0;0;0;0;88763
2026;21;NÖ;M;5 - 14;N;0;0;0;0;0;0;88763
2026;21;NÖ;M;60 - 69;I;0;0;0;0;0;0;123608
2026;21;NÖ;M;60 - 69;N;2;0;0;1;15;18;123608
2026;21;NÖ;M;70 - 79;I;0;0;0;0;1;1;72254
2026;21;NÖ;M;70 - 79;N;0;0;0;0;18;18;72254
2026;21;NÖ;M;80+;I;0;0;0;0;1;1;45204
2026;21;NÖ;M;80+;N;0;0;0;0;30;30;45204
2026;21;NÖ;W;0 - 4;I;0;0;0;0;0;0;35820
2026;21;NÖ;W;0 - 4;N;0;0;0;0;9;9;35820
2026;21;NÖ;W;15 - 29;I;0;0;0;0;0;0;122253
2026;21;NÖ;W;15 - 29;N;0;0;0;0;1;1;122253
2026;21;NÖ;W;30 - 44;I;0;0;0;0;0;0;165504
2026;21;NÖ;W;30 - 44;N;0;0;0;0;0;0;165504
2026;21;NÖ;W;45 - 59;I;0;0;0;0;1;1;188829
2026;21;NÖ;W;45 - 59;N;0;0;0;1;7;8;188829
2026;21;NÖ;W;5 - 14;I;0;0;0;0;0;0;84226
2026;21;NÖ;W;5 - 14;N;0;0;0;0;0;0;84226
2026;21;NÖ;W;60 - 69;I;0;0;0;0;1;1;128429
2026;21;NÖ;W;60 - 69;N;0;0;0;0;7;7;128429
2026;21;NÖ;W;70 - 79;I;0;0;0;0;0;0;85487
2026;21;NÖ;W;70 - 79;N;0;0;0;0;15;15;85487
2026;21;NÖ;W;80+;I;0;0;0;0;0;0;68023
2026;21;NÖ;W;80+;N;0;0;0;1;22;22;68023
2026;21;OÖ;M;0 - 4;I;0;0;0;0;0;0;36823
2026;21;OÖ;M;0 - 4;N;1;0;0;0;7;8;36823
2026;21;OÖ;M;15 - 29;I;0;0;0;0;0;0;129502
2026;21;OÖ;M;15 - 29;N;0;0;0;1;2;3;129502
2026;21;OÖ;M;30 - 44;I;0;0;0;0;0;0;160538
2026;21;OÖ;M;30 - 44;N;0;0;0;0;4;4;160538
2026;21;OÖ;M;45 - 59;I;0;0;0;0;0;0;156109
2026;21;OÖ;M;45 - 59;N;0;0;0;0;6;6;156109
2026;21;OÖ;M;5 - 14;I;0;0;0;0;0;0;81370
2026;21;OÖ;M;5 - 14;N;0;0;0;0;1;1;81370
2026;21;OÖ;M;60 - 69;I;0;0;0;0;1;1;105602
2026;21;OÖ;M;60 - 69;N;0;0;0;1;22;23;105602
2026;21;OÖ;M;70 - 79;I;0;0;1;0;2;3;61010
2026;21;OÖ;M;70 - 79;N;0;1;3;1;19;23;61010
2026;21;OÖ;M;80+;I;0;0;0;0;1;1;34131
2026;21;OÖ;M;80+;N;0;0;0;2;27;28;34131
2026;21;OÖ;W;0 - 4;I;0;0;0;0;0;0;34644
2026;21;OÖ;W;0 - 4;N;0;0;0;0;1;1;34644
2026;21;OÖ;W;15 - 29;I;0;0;0;0;0;0;119307
2026;21;OÖ;W;15 - 29;N;0;0;0;0;1;1;119307
2026;21;OÖ;W;30 - 44;I;0;0;0;0;0;0;151553
2026;21;OÖ;W;30 - 44;N;0;0;1;0;1;2;151553
2026;21;OÖ;W;45 - 59;I;0;0;0;0;0;0;155183
2026;21;OÖ;W;45 - 59;N;0;0;0;0;4;4;155183
2026;21;OÖ;W;5 - 14;I;0;0;0;0;0;0;76800
2026;21;OÖ;W;5 - 14;N;0;0;0;0;0;0;76800
2026;21;OÖ;W;60 - 69;I;0;0;0;0;1;1;108840
2026;21;OÖ;W;60 - 69;N;0;0;0;0;5;5;108840
2026;21;OÖ;W;70 - 79;I;0;0;0;0;1;1;71229
2026;21;OÖ;W;70 - 79;N;0;0;0;1;8;9;71229
2026;21;OÖ;W;80+;I;0;0;0;0;0;0;54518
2026;21;OÖ;W;80+;N;0;0;1;1;24;25;54518
2026;21;SBG;M;0 - 4;I;0;0;0;0;0;0;13332
2026;21;SBG;M;0 - 4;N;0;0;0;0;2;2;13332
2026;21;SBG;M;15 - 29;I;0;0;0;0;0;0;48177
2026;21;SBG;M;15 - 29;N;0;0;0;0;0;0;48177
2026;21;SBG;M;30 - 44;I;0;0;0;0;0;0;59502
2026;21;SBG;M;30 - 44;N;0;0;0;0;0;0;59502
2026;21;SBG;M;45 - 59;I;0;0;0;0;1;1;57741
2026;21;SBG;M;45 - 59;N;0;0;0;0;2;2;57741
2026;21;SBG;M;5 - 14;I;0;0;0;0;0;0;28846
2026;21;SBG;M;5 - 14;N;0;0;0;0;0;0;28846
2026;21;SBG;M;60 - 69;I;0;0;0;0;0;0;36768
2026;21;SBG;M;60 - 69;N;0;0;0;0;2;2;36768
2026;21;SBG;M;70 - 79;I;0;0;0;0;1;1;22561
2026;21;SBG;M;70 - 79;N;0;0;0;0;5;5;22561
2026;21;SBG;M;80+;I;0;0;0;0;2;2;13845
2026;21;SBG;M;80+;N;0;0;0;0;6;6;13845
2026;21;SBG;W;0 - 4;I;0;0;0;0;0;0;12577
2026;21;SBG;W;0 - 4;N;0;0;0;0;0;0;12577
2026;21;SBG;W;15 - 29;I;0;0;0;0;0;0;45727
2026;21;SBG;W;15 - 29;N;0;0;0;0;1;1;45727
2026;21;SBG;W;30 - 44;I;0;0;0;0;0;0;58266
2026;21;SBG;W;30 - 44;N;0;0;0;0;0;0;58266
2026;21;SBG;W;45 - 59;I;0;0;0;0;1;1;59484
2026;21;SBG;W;45 - 59;N;0;0;0;0;1;1;59484
2026;21;SBG;W;5 - 14;I;0;0;0;0;0;0;27383
2026;21;SBG;W;5 - 14;N;0;0;0;0;1;1;27383
2026;21;SBG;W;60 - 69;I;0;0;0;0;0;0;40168
2026;21;SBG;W;60 - 69;N;0;1;0;0;1;2;40168
2026;21;SBG;W;70 - 79;I;0;0;0;0;0;0;28107
2026;21;SBG;W;70 - 79;N;0;0;0;0;2;2;28107
2026;21;SBG;W;80+;I;0;0;0;0;0;0;21042
2026;21;SBG;W;80+;N;1;1;0;0;10;12;21042
2026;21;ST;M;0 - 4;I;0;0;0;0;0;0;27064
2026;21;ST;M;0 - 4;N;0;0;0;0;9;9;27064
2026;21;ST;M;15 - 29;I;0;0;0;0;0;0;102604
2026;21;ST;M;15 - 29;N;0;0;0;0;0;0;102604
2026;21;ST;M;30 - 44;I;0;0;0;0;0;0;130158
2026;21;ST;M;30 - 44;N;0;0;0;0;2;2;130158
2026;21;ST;M;45 - 59;I;0;0;0;0;1;1;132241
2026;21;ST;M;45 - 59;N;0;0;0;2;1;3;132241
2026;21;ST;M;5 - 14;I;0;0;0;0;1;1;60136
2026;21;ST;M;5 - 14;N;0;0;0;0;3;3;60136
2026;21;ST;M;60 - 69;I;0;0;0;0;1;1;89691
2026;21;ST;M;60 - 69;N;0;0;0;0;7;7;89691
2026;21;ST;M;70 - 79;I;0;0;0;0;1;1;53848
2026;21;ST;M;70 - 79;N;0;0;0;1;19;20;53848
2026;21;ST;M;80+;I;0;0;0;0;1;1;32381
2026;21;ST;M;80+;N;0;0;0;0;25;25;32381
2026;21;ST;W;0 - 4;I;0;0;0;0;0;0;25499
2026;21;ST;W;0 - 4;N;0;0;0;0;2;2;25499
2026;21;ST;W;15 - 29;I;0;0;0;0;0;0;96045
2026;21;ST;W;15 - 29;N;0;0;0;0;0;0;96045
2026;21;ST;W;30 - 44;I;0;0;0;0;0;0;123823
2026;21;ST;W;30 - 44;N;0;0;0;0;1;1;123823
2026;21;ST;W;45 - 59;I;0;0;0;0;1;1;131946
2026;21;ST;W;45 - 59;N;0;0;0;1;2;3;131946
2026;21;ST;W;5 - 14;I;0;0;0;0;0;0;56412
2026;21;ST;W;5 - 14;N;0;0;0;0;1;1;56412
2026;21;ST;W;60 - 69;I;0;0;1;0;0;1;93282
2026;21;ST;W;60 - 69;N;0;0;0;0;9;9;93282
2026;21;ST;W;70 - 79;I;0;0;0;0;0;0;64495
2026;21;ST;W;70 - 79;N;0;0;0;0;12;12;64495
2026;21;ST;W;80+;I;0;0;0;0;1;1;52139
2026;21;ST;W;80+;N;0;0;0;0;36;36;52139
2026;21;T;M;0 - 4;I;0;0;0;0;0;0;17847
2026;21;T;M;0 - 4;N;0;0;0;0;10;10;17847
2026;21;T;M;15 - 29;I;0;0;0;0;0;0;66075
2026;21;T;M;15 - 29;N;0;0;0;0;3;3;66075
2026;21;T;M;30 - 44;I;0;0;0;0;0;0;82244
2026;21;T;M;30 - 44;N;0;0;0;0;2;2;82244
2026;21;T;M;45 - 59;I;0;0;0;0;0;0;79447
2026;21;T;M;45 - 59;N;0;0;0;0;4;4;79447
2026;21;T;M;5 - 14;I;0;0;0;0;0;0;39000
2026;21;T;M;5 - 14;N;0;0;0;0;1;1;39000
2026;21;T;M;60 - 69;I;0;0;0;0;0;0;51369
2026;21;T;M;60 - 69;N;0;0;0;0;5;5;51369
